step,Phi,Lambda,DeltaS,PLV,CI,GC,Virtu,AR,EthicalEta,Depth,Stage,Anomaly
447,0.2793987812961276,0.05,1.1115226027577034,0.14273362763140288,0.9871543617372366,0.32332613624207235,0.20059639107923438,0.6454212867053053,0.0004995837495787996,0.9520693384942899,4,False
448,0.2793987812961276,0.05,1.117760390969435,0.1426760809536132,0.9908094964136239,0.3240104904758076,0.20130321515883398,0.6476823044794286,0.0004995837495787996,0.9520693384942899,4,False
449,0.2793987812961276,0.05,1.1167654267176168,0.14288629571646688,0.9944765668231704,0.3246949477841691,0.20201370052288495,0.6499506563943711,0.0004995837495787996,0.9520693384942899,4,False
450,0.2793987812961276,0.05,1.1154136140299769,0.14430051668788624,0.998159221655206,0.32538237323747027,0.20273387497999307,0.6522263736189776,0.0004995837495787996,0.9520693384942899,4,False
451,0.2793987812961276,0.05,1.121749055247095,0.14564221458303098,1.0,0.3260719277685501,0.20346208605290822,0.6545057724002737,0.0004995837495787996,0.9520693384942899,4,False
452,0.2793987812961276,0.05,1.1190101508726122,0.1470973297485559,1.0,0.32676427835814115,0.204197572701651,0.6567851711815699,0.0004995837495787996,0.9520693384942899,4,False
453,0.2793987812961276,0.05,1.1198358680344465,0.14698239416092915,1.0,0.32745678136767437,0.20493248467245564,0.659064569962866,0.0004995837495787996,0.9520693384942899,4,False
454,0.2793987812961276,0.05,1.11608858930654,0.1479231767371492,1.0,0.32815192105553964,0.20567210055614138,0.6613439687441621,0.0004995837495787996,0.9520693384942899,4,False
455,0.2793987812961276,0.05,1.1137746862749671,0.14945856860104223,1.0,0.3288510879877747,0.20641939339914658,0.6636233675254583,0.0004995837495787996,0.9520693384942899,4,False
456,0.2793987812961276,0.05,1.1137707466703564,0.14970549907695987,1.0,0.32955126596334217,0.20716792089453137,0.6659027663067544,0.0004995837495787996,0.9520693384942899,4,False
457,0.2793987812961276,0.05,1.1191454348226575,0.15042648344498463,1.0,0.3302535634215675,0.20792005331175628,0.6681821650880505,0.0004995837495787996,0.9520693384942899,4,False
458,0.2793987812961276,0.05,1.111371217073095,0.15069498305504367,1.0,0.3309569253341335,0.2086735282270315,0.6704615638693466,0.0004995837495787996,0.9520693384942899,4,False
459,0.2793987812961276,0.05,1.1123386614498483,0.15120792323157792,1.0,0.33166192278045253,0.2094295678431894,0.6727409626506428,0.0004995837495787996,0.9520693384942899,4,False
460,0.2793987812961276,0.05,1.1168969604354528,0.15223877666141,1.0,0.3323697617744302,0.21019076172649645,0.6750203614319389,0.0004995837495787996,0.9520693384942899,4,False
461,0.2793987812961276,0.05,1.1090461831868974,0.15338611513466271,1.0,0.33308071023211056,0.21095769230216976,0.677299760213235,0.0004995837495787996,0.9520693384942899,4,False
462,0.2793987812961276,0.05,1.1108908579872672,0.1534504054445019,1.0,0.3337922583094276,0.21172494432939226,0.6795791589945311,0.0004995837495787996,0.9520693384942899,4,False
463,0.2793987812961276,0.05,1.1085615436525786,0.15486228069342095,1.0,0.33450752521748633,0.21249925573285935,0.6818585577758273,0.0004995837495787996,0.9520693384942899,4,False
464,0.2793987812961276,0.05,1.1077168049274784,0.15651428836978468,1.0,0.3352270565911927,0.21328182717470828,0.6841379565571234,0.0004995837495787996,0.9520693384942899,4,False
465,0.2793987812961276,0.05,1.1185603049295225,0.15670460805319783,1.0,0.3359474899854858,0.21406535021497428,0.6864173553384195,0.0004995837495787996,0.9520693384942899,4,False
466,0.2793987812961276,0.05,1.1133796944445158,0.15664992358493815,1.0,0.3366682628318603,0.21484859983289897,0.6886967541197156,0.0004995837495787996,0.9520693384942899,4,False
467,0.2793987812961276,0.05,1.1153732560797385,0.1569211830834984,1.0,0.33739012487005077,0.21563320574831646,0.6909761529010118,0.0004995837495787996,0.9520693384942899,4,False
468,0.2793987812961276,0.05,1.1170344227541886,0.15713728061069632,1.0,0.33811295031157845,0.21641889215136995,0.6932555516823079,0.0004995837495787996,0.9520693384942899,4,False
469,0.2793987812961276,0.05,1.112621090385329,0.15866744720784118,1.0,0.33883975602529665,0.21721222938740914,0.695534950463604,0.0004995837495787996,0.9520693384942899,4,False
470,0.2793987812961276,0.05,1.1140972670123235,0.1596660592361705,1.0,0.33956932082087465,0.21801055968358998,0.6978143492449002,0.0004995837495787996,0.9520693384942899,4,False
471,0.2793987812961276,0.05,1.1168374468910574,0.15974833029920446,1.0,0.3402995521748314,0.218809301335086,0.7000937480261963,0.0004995837495787996,0.9520693384942899,4,False
472,0.2793987812961276,0.05,1.1111721296030288,0.16112285904347878,1.0,0.3410333993025513,0.2196149156303034,0.7023731468074924,0.0004995837495787996,0.9520693384942899,4,False
473,0.2793987812961276,0.05,1.1177071915744534,0.16160987744920596,1.0,0.34176884047010836,0.2204229650175494,0.7046525455887885,0.0004995837495787996,0.9520693384942899,4,False
474,0.2793987812961276,0.05,1.1156245324626655,0.1624139126903401,1.0,0.34250659731036737,0.2212350345810011,0.7069319443700847,0.0004995837495787996,0.9520693384942899,4,False
475,0.2793987812961276,0.05,1.117524476324972,0.16344915428778972,1.0,0.343247194147086,0.22205228035244007,0.7092113431513808,0.0004995837495787996,0.9520693384942899,4,False
476,0.2793987812961276,0.05,1.1103719616397485,0.16340053373057806,1.0,0.3439881763552691,0.22286928302109296,0.7114907419326769,0.0004995837495787996,0.9520693384942899,4,False
477,0.2793987812961276,0.05,1.1183498904485676,0.16340521758195406,1.0,0.34472966457397,0.22368630910900272,0.713770140713973,0.0004995837495787996,0.9520693384942899,4,False
478,0.2793987812961276,0.05,1.1086455360399028,0.16368599033632333,1.0,0.3454722853844273,0.22450473906068433,0.7160495394952692,0.0004995837495787996,0.9520693384942899,4,False
479,0.2793987812961276,0.05,1.116439961886052,0.1636115133397249,1.0,0.34621523379883623,0.22532279662738294,0.7183289382765653,0.0004995837495787996,0.9520693384942899,4,False
480,0.2793987812961276,0.05,1.1234076772098842,0.16506767614478982,1.0,0.34696197960313574,0.2261481350081069,0.7206083370578614,0.0004995837495787996,0.9520693384942899,4,False
481,0.2793987812961276,0.05,1.1208450763148077,0.16674480088167498,1.0,0.34771301490588213,0.22698185901251527,0.7228877358391576,0.0004995837495787996,0.9520693384942899,4,False
482,0.2793987812961276,0.05,1.116945568230447,0.16714472650520257,1.0,0.3484654616030866,0.2278175826450413,0.7251671346204537,0.0004995837495787996,0.9520693384942899,4,False
483,0.2793987812961276,0.05,1.1227783720410383,0.168198688813904,1.0,0.34922079103973336,0.2286585760891108,0.7274465334017498,0.0004995837495787996,0.9520693384942899,4,False
484,0.2793987812961276,0.05,1.110976625880035,0.1688483735833624,1.0,0.3499780962003175,0.22950281795702762,0.7297259321830459,0.0004995837495787996,0.9520693384942899,4,False
485,0.2793987812961276,0.05,1.114268301780484,0.16978640316123023,1.0,0.3507380238414825,0.23035174997283378,0.7320053309643421,0.0004995837495787996,0.9520693384942899,4,False
486,0.2793987812961276,0.05,1.108599069943398,0.17016389739414498,1.0,0.35149932109383103,0.2312025694598045,0.7342847297456382,0.0004995837495787996,0.9520693384942899,4,False
487,0.2793987812961276,0.05,1.1179273695016294,0.1707440990647446,1.0,0.3522624424786861,0.23205628995512823,0.7365641285269343,0.0004995837495787996,0.9520693384942899,4,False
488,0.2793987812961276,0.05,1.1218128471813498,0.1714206045210411,1.0,0.3530276043497248,0.23291339297773342,0.7388435273082304,0.0004995837495787996,0.9520693384942899,4,False
489,0.2793987812961276,0.05,1.1019917105975636,0.17180899919014242,1.0,0.3537941654614413,0.23377243797368413,0.7411229260895266,0.0004995837495787996,0.9520693384942899,4,False
490,0.2793987812961276,0.05,1.1065356979446745,0.1726202659636045,1.0,0.35456306962715056,0.23463553930350214,0.7434023248708227,0.0004995837495787996,0.9520693384942899,4,False
491,0.2793987812961276,0.05,1.1088413149716279,0.1737222359849509,1.0,0.35533496375740314,0.2355041504834269,0.7456817236521188,0.0004995837495787996,0.9520693384942899,4,False
492,0.2793987812961276,0.05,1.121364945896931,0.17410344400634925,1.0,0.3561082479791163,0.23637466770345866,0.747961122433415,0.0004995837495787996,0.9520693384942899,4,False
493,0.2793987812961276,0.05,1.1141597695190468,0.1758332863353261,1.0,0.3568859118160569,0.2372538341351353,0.7502405212147111,0.0004995837495787996,0.9520693384942899,4,False
494,0.2793987812961276,0.05,1.1164651918165938,0.17625361572954007,1.0,0.3576650582456877,0.23813510221378298,0.7525199199960072,0.0004995837495787996,0.9520693384942899,4,False
495,0.2793987812961276,0.05,1.120825854031053,0.17789635189385242,1.0,0.35844838474120266,0.23902458397325224,0.7547993187773033,0.0004995837495787996,0.9520693384942899,4,False
496,0.2793987812961276,0.05,1.1157678889427924,0.17934070955959308,1.0,0.35923544978505584,0.2399212875210502,0.7570787175585995,0.0004995837495787996,0.9520693384942899,4,False
497,0.2793987812961276,0.05,1.1192596428929689,0.18088484500059476,1.0,0.3600264679674221,0.2408257117460532,0.7593581163398956,0.0004995837495787996,0.9520693384942899,4,False
498,0.2793987812961276,0.05,1.1130637393755611,0.18150995358830588,1.0,0.3608194297671485,0.2417332615139947,0.7616375151211917,0.0004995837495787996,0.9520693384942899,4,False
499,0.2793987812961276,0.05,1.1089780455624842,0.181317742241978,1.0,0.3616125512705805,0.2426398502252046,0.7639169139024878,0.0004995837495787996,0.9520693384942899,4,False
500,0.2793987812961276,0.05,1.1148318227540515,0.2739082571348757,1.0,0.3624090653715717,0.2435528777489875,0.766196312683784,0.0004995837495787996,0.9520693384942899,10,False
501,0.2793987812961276,0.05,1.1250330781890387,0.27525550139478633,1.0,0.36338770662686504,0.24492915525596146,0.7684757114650801,0.0004995837495787996,0.9520693384942899,10,False
502,0.2793987812961276,0.05,1.125652613006958,0.2763508528751889,1.0,0.3643693783955754,0.2463109095203374,0.7707551102463762,0.0004995837495787996,0.9520693384942899,10,False
503,0.2793987812961276,0.05,1.1208783741005426,0.2773105037380553,1.0,0.36535384460822834,0.24769746203902768,0.7730345090276723,0.0004995837495787996,0.9520693384942899,10,False
504,0.2793987812961276,0.05,1.122052316381199,0.27714676890612994,1.0,0.3663391150647938,0.24908319588355832,0.7753139078089685,0.0004995837495787996,0.9520693384942899,10,False
505,0.2793987812961276,0.05,1.1331475413803394,0.2774618694243058,1.0,0.3673260403568718,0.2504705052306798,0.7775933065902646,0.0004995837495787996,0.9520693384942899,10,False
506,0.2793987812961276,0.05,1.1283696131323802,0.2787106418642697,1.0,0.36831628268704236,0.25186405844000115,0.7798727053715607,0.0004995837495787996,0.9520693384942899,10,False
507,0.2793987812961276,0.05,1.1283182979362152,0.28014771048920156,1.0,0.36931018103483715,0.25326479699244714,0.7821521041528569,0.0004995837495787996,0.9520693384942899,10,False
508,0.2793987812961276,0.05,1.134011618332392,0.2816988650985665,1.0,0.3703079423201676,0.25467329131794,0.784431502934153,0.0004995837495787996,0.9520693384942899,10,False
509,0.2793987812961276,0.05,1.1303984082137626,0.2821761526403287,1.0,0.3713076708040397,0.2560841720811416,0.7867109017154491,0.0004995837495787996,0.9520693384942899,10,False
510,0.2793987812961276,0.05,1.1249510120292368,0.2835320519694563,1.0,0.3723109252260506,0.2575018323409889,0.7889903004967452,0.0004995837495787996,0.9520693384942899,10,False
511,0.2793987812961276,0.05,1.1262609580297078,0.2849090645335269,1.0,0.3733177479731714,0.2589263776636565,0.7912696992780414,0.0004995837495787996,0.9520693384942899,10,False
512,0.2793987812961276,0.05,1.1295037581530767,0.2849901993764608,1.0,0.3743258547978482,0.2603513286605388,0.7935490980593375,0.0004995837495787996,0.9520693384942899,10,False
513,0.2793987812961276,0.05,1.1214182621191267,0.28606031251590736,1.0,0.3753369957195353,0.26178163022311834,0.7958284968406336,0.0004995837495787996,0.9520693384942899,10,False
514,0.2793987812961276,0.05,1.1211789167443231,0.2867221311761587,1.0,0.3763504544481434,0.2632152408789991,0.7981078956219297,0.0004995837495787996,0.9520693384942899,10,False
515,0.2793987812961276,0.05,1.1291328588420801,0.2885560072268527,1.0,0.3773683042018959,0.26465802091513335,0.8003872944032259,0.0004995837495787996,0.9520693384942899,10,False
516,0.2793987812961276,0.05,1.124184739771264,0.2901047691481496,1.0,0.3783900474960904,0.2661085447608741,0.802666693184522,0.0004995837495787996,0.9520693384942899,10,False
517,0.2793987812961276,0.05,1.124335292380795,0.29045254473289905,1.0,0.3794135756465915,0.2675608074845386,0.8049460919658181,0.0004995837495787996,0.9520693384942899,10,False
518,0.2793987812961276,0.05,1.1209858817472458,0.2921647279702361,1.0,0.3804412936239874,0.26902163112438976,0.8072254907471142,0.0004995837495787996,0.9520693384942899,10,False
519,0.2793987812961276,0.05,1.1290107115384882,0.2936598159888232,1.0,0.3814728252440101,0.2704899302043339,0.8095048895284104,0.0004995837495787996,0.9520693384942899,10,False
520,0.2793987812961276,0.05,1.1309895200575548,0.29390417169848504,1.0,0.3825059799578557,0.2719594510628263,0.8117842883097065,0.0004995837495787996,0.9520693384942899,10,False
521,0.2793987812961276,0.05,1.139132798624533,0.29476161727885464,1.0,0.38354183740103054,0.27343325914922056,0.8140636870910026,0.0004995837495787996,0.9520693384942899,10,False
522,0.2793987812961276,0.05,1.1180895298181295,0.2955721650679243,1.0,0.3845803199763466,0.2749111199745602,0.8163430858722988,0.0004995837495787996,0.9520693384942899,10,False
523,0.2793987812961276,0.05,1.1351191075182827,0.29672822657871034,1.0,0.38562203900826714,0.27639476110745376,0.8186224846535949,0.0004995837495787996,0.9520693384942899,10,False
524,0.2793987812961276,0.05,1.1209992269491917,0.298648024904462,1.0,0.3866683386954961,0.27788800123197605,0.820901883434891,0.0004995837495787996,0.9520693384942899,10,False
525,0.2793987812961276,0.05,1.1257767266956484,0.3003479727908714,1.0,0.3877188395352163,0.2793897410959304,0.8231812822161871,0.0004995837495787996,0.9520693384942899,10,False
526,0.2793987812961276,0.05,1.1242192058474632,0.30212947399739376,1.0,0.38877368944559565,0.28090038846591736,0.8254606809974833,0.0004995837495787996,0.9520693384942899,10,False
527,0.2793987812961276,0.05,1.1261147530613678,0.30265718599732877,1.0,0.38983070678443,0.282413674395904,0.8277400797787794,0.0004995837495787996,0.9520693384942899,10,False
528,0.2793987812961276,0.05,1.1234537402303004,0.30444311238449867,1.0,0.39089209063632696,0.2839358899578265,0.8300194785600755,0.0004995837495787996,0.9520693384942899,10,False
529,0.2793987812961276,0.05,1.1334050404704006,0.30469244524305783,1.0,0.3919551693960004,0.2854593521840418,0.8322988773413716,0.0004995837495787996,0.9520693384942899,10,False
530,0.2793987812961276,0.05,1.1289713267342358,0.30637718175655887,1.0,0.39302244803118946,0.28699123809282456,0.8345782761226678,0.0004995837495787996,0.9520693384942899,10,False
531,0.2793987812961276,0.05,1.1229439357752584,0.30691781201941315,1.0,0.39409194090715155,0.28852582715292163,0.8368576749039639,0.0004995837495787996,0.9520693384942899,10,False
532,0.2793987812961276,0.05,1.134638801809515,0.3071219650598645,1.0,0.39516306509350846,0.29006143697822095,0.83913707368526,0.0004995837495787996,0.9520693384942899,10,False
533,0.2793987812961276,0.05,1.1232699653605085,0.30775791250402784,1.0,0.3962365755181674,0.2916002265407411,0.8414164724665562,0.0004995837495787996,0.9520693384942899,10,False
534,0.2793987812961276,0.05,1.1336660267379062,0.3096903722526867,1.0,0.39731473553867047,0.29314867840200454,0.8436958712478523,0.0004995837495787996,0.9520693384942899,10,False
535,0.2793987812961276,0.05,1.1262942282435555,0.31102290587581344,1.0,0.39839650796329595,0.2947037929313836,0.8459752700291484,0.0004995837495787996,0.9520693384942899,10,False
536,0.2793987812961276,0.05,1.1263893188146812,0.31254219117514903,1.0,0.3994822233824459,0.29626650388725934,0.8482546688104445,0.0004995837495787996,0.9520693384942899,10,False
537,0.2793987812961276,0.05,1.125043277860399,0.3125574570456071,1.0,0.40056927581014884,0.29782929117248735,0.8505340675917407,0.0004995837495787996,0.9520693384942899,10,False
538,0.2793987812961276,0.05,1.1294672561159058,0.3125628488058051,1.0,0.401657648182634,0.2993921054165164,0.8528134663730368,0.0004995837495787996,0.9520693384942899,10,False
539,0.2793987812961276,0.05,1.1322135120612105,0.3144299660568461,1.0,0.40275058095127403,0.30096425524680065,0.8550928651543329,0.0004995837495787996,0.9520693384942899,10,False
540,0.2793987812961276,0.05,1.1337046762010168,0.3152654461013131,1.0,0.4038462888945929,0.3025405824773072,0.857372263935629,0.0004995837495787996,0.9520693384942899,10,False
541,0.2793987812961276,0.05,1.1286500956244065,0.3164028921702609,1.0,0.40494530167943,0.3041225969381585,0.8596516627169252,0.0004995837495787996,0.9520693384942899,10,False
542,0.2793987812961276,0.05,1.135781015707811,0.31719400702393713,1.0,0.406047024044721,0.3057085669732782,0.8619310614982213,0.0004995837495787996,0.9520693384942899,10,False
543,0.2793987812961276,0.05,1.131008170579674,0.31752533925712445,1.0,0.4071506622010191,0.30729619366956384,0.8642104602795174,0.0004995837495787996,0.9520693384942899,10,False
544,0.2793987812961276,0.05,1.1251263620185123,0.31949846503033186,1.0,0.40825907018081253,0.3088936859947155,0.8664898590608135,0.0004995837495787996,0.9520693384942899,10,False
545,0.2793987812961276,0.05,1.128637347777066,0.3209847165177035,1.0,0.409371410831509,0.310498609577304,0.8687692578421097,0.0004995837495787996,0.9520693384942899,10,False
546,0.2793987812961276,0.05,1.1233971947200374,0.32141118025342935,1.0,0.410485854993079,0.31210566547857116,0.8710486566234058,0.0004995837495787996,0.9520693384942899,10,False
547,0.2793987812961276,0.05,1.1339514411704277,0.32297844672805354,1.0,0.4116043829424618,0.3137205577122114,0.8733280554047019,0.0004995837495787996,0.9520693384942899,10,False
548,0.2793987812961276,0.05,1.1244627620106569,0.32376724481816194,1.0,0.41272565425205415,0.3153393939363022,0.8756074541859981,0.0004995837495787996,0.9520693384942899,10,False
549,0.2793987812961276,0.05,1.1308151591690665,0.3248787215587045,1.0,0.41385023260646137,0.31696378754409577,0.8778868529672942,0.0004995837495787996,0.9520693384942899,10,False
550,0.2793987812961276,0.05,1.1429092473798574,0.32519809179310616,1.0,0.41497675307388027,0.3185897780030613,0.8801662517485903,0.0004995837495787996,0.9520693384942899,10,False
551,0.2793987812961276,0.05,1.136100069762166,0.32529847756641844,1.0,0.41610483847544133,0.3202162703908934,0.8824456505298864,0.0004995837495787996,0.9520693384942899,10,False
552,0.2793987812961276,0.05,1.133761526665988,0.32613058609718426,1.0,0.4172357590502165,0.3218469233213793,0.8847250493111826,0.0004995837495787996,0.9520693384942899,10,False
553,0.2793987812961276,0.05,1.1294508772802079,0.32695508957838837,1.0,0.41836950689554864,0.32348169876927124,0.8870044480924787,0.0004995837495787996,0.9520693384942899,10,False
554,0.2793987812961276,0.05,1.1320102864179689,0.3290144502745867,1.0,0.419508226206097,0.3251267710206442,0.8892838468737748,0.0004995837495787996,0.9520693384942899,10,False
555,0.2793987812961276,0.05,1.1365712949599434,0.3306422479918256,1.0,0.42065117785759487,0.32677998226060334,0.891563245655071,0.0004995837495787996,0.9520693384942899,10,False
556,0.2793987812961276,0.05,1.134523518894556,0.33154661582050043,1.0,0.4217971194146638,0.32843771533970584,0.8938426444363671,0.0004995837495787996,0.9520693384942899,10,False
557,0.2793987812961276,0.05,1.135734799602708,0.33265538214539253,1.0,0.4229464096936108,0.3301009922504328,0.8961220432176632,0.0004995837495787996,0.9520693384942899,10,False
558,0.2793987812961276,0.05,1.1403632606950749,0.33456346008439536,1.0,0.42410043446196544,0.3317738095508548,0.8984014419989593,0.0004995837495787996,0.9520693384942899,10,False
559,0.2793987812961276,0.05,1.1333583769260804,0.33567879008782925,1.0,0.42525783499891606,0.33345220350129395,0.9006808407802555,0.0004995837495787996,0.9520693384942899,10,False
560,0.2793987812961276,0.05,1.131304002487295,0.3365331622120021,1.0,0.4264181680037334,0.335134869312354,0.9029602395615516,0.0004995837495787996,0.9520693384942899,10,False
561,0.2793987812961276,0.05,1.1270142714817324,0.3381830108142772,1.0,0.42758280958206957,0.33682578436642535,0.9052396383428477,0.0004995837495787996,0.9520693384942899,10,False
562,0.2793987812961276,0.05,1.131741842355591,0.33960060415648385,1.0,0.4287513676539765,0.3385237873872078,0.9075190371241438,0.0004995837495787996,0.9520693384942899,10,False
563,0.2793987812961276,0.05,1.1285237853406447,0.34019152609390296,1.0,0.42992242752290794,0.3402247450176773,0.90979843590544,0.0004995837495787996,0.9520693384942899,10,False
564,0.2793987812961276,0.05,1.123517151213387,0.34172359360185,1.0,0.43109761288591153,0.34193336298568655,0.9120778346867361,0.0004995837495787996,0.9520693384942899,10,False
565,0.2793987812961276,0.05,1.1322229864717006,0.3431475235621219,1.0,0.432276745478578,0.3436491006034972,0.9143572334680322,0.0004995837495787996,0.9520693384942899,10,False
566,0.2793987812961276,0.05,1.1367186124970745,0.3436666697571297,1.0,0.4334582784136976,0.3453674339522828,0.9166366322493283,0.0004995837495787996,0.9520693384942899,10,False
567,0.2793987812961276,0.05,1.13740643103139,0.343958344389399,1.0,0.4346418242853427,0.3470872256742298,0.9189160310306245,0.0004995837495787996,0.9520693384942899,10,False
568,0.2793987812961276,0.05,1.1357133181715136,0.34496248092573145,1.0,0.4358286116342583,0.34881203807885847,0.9211954298119206,0.0004995837495787996,0.9520693384942899,10,False
569,0.2793987812961276,0.05,1.134704045689719,0.3462897704454032,1.0,0.4370192024379009,0.3505434869310855,0.9234748285932167,0.0004995837495787996,0.9520693384942899,10,False
570,0.2793987812961276,0.05,1.1335156511459328,0.34787952750566614,1.0,0.43821405485834364,0.35228288456861384,0.9257542273745129,0.0004995837495787996,0.9520693384942899,10,False
571,0.2793987812961276,0.05,1.1349229396461793,0.34863336608769424,1.0,0.43941174171850883,0.3540260513990523,0.928033626155809,0.0004995837495787996,0.9520693384942899,10,False
572,0.2793987812961276,0.05,1.1267280406577205,0.3506752273494139,1.0,0.4406144791379436,0.3557794275357994,0.9303130249371051,0.0004995837495787996,0.9520693384942899,10,False
573,0.2793987812961276,0.05,1.1305083970366323,0.35177937932283515,1.0,0.441820668483284,0.35753832443241357,0.9325924237184012,0.0004995837495787996,0.9520693384942899,10,False
574,0.2793987812961276,0.05,1.126284578935728,0.3537786256781105,1.0,0.44303184977297294,0.35930721756080414,0.9348718224996974,0.0004995837495787996,0.9520693384942899,10,False
575,0.2793987812961276,0.05,1.1289341440937821,0.3556475675242824,1.0,0.4442478084138665,0.36108545539842557,0.9371512212809935,0.0004995837495787996,0.9520693384942899,10,False
576,0.2793987812961276,0.05,1.133546146128632,0.35760826723539074,1.0,0.44546870935170846,0.3628734967346025,0.9394306200622896,0.0004995837495787996,0.9520693384942899,10,False
577,0.2793987812961276,0.05,1.1385232534264471,0.3591172119513568,1.0,0.4466937906651258,0.3646690827943593,0.9417100188435857,0.0004995837495787996,0.9520693384942899,10,False
578,0.2793987812961276,0.05,1.1346845084007922,0.359702932191822,1.0,0.4479214859859901,0.3664675974553184,0.9439894176248819,0.0004995837495787996,0.9520693384942899,10,False
579,0.2793987812961276,0.05,1.1324930744182704,0.3605957720309322,1.0,0.44915232403199334,0.36827057631547305,0.946268816406178,0.0004995837495787996,0.9520693384942899,10,False
580,0.2793987812961276,0.05,1.1386929695439545,0.36152414928693005,1.0,0.45038637160813666,0.3700781970619077,0.9485482151874741,0.0004995837495787996,0.9520693384942899,10,False
581,0.2793987812961276,0.05,1.1388700686108706,0.3626068996853271,1.0,0.4516238985027287,0.3718912315603343,0.9508276139687702,0.0004995837495787996,0.9520693384942899,10,False
582,0.2793987812961276,0.05,1.12228571189525,0.3631198045050177,1.0,0.45286393911061484,0.3737068305828594,0.9531070127500664,0.0004995837495787996,0.9520693384942899,10,False
583,0.2793987812961276,0.05,1.1216571597645972,0.3650289980981732,1.0,0.45410888077012446,0.3755319755733503,0.9553864115313625,0.0004995837495787996,0.9520693384942899,10,False
584,0.2793987812961276,0.05,1.134741078705656,0.36576855142297404,1.0,0.45535673866395693,0.37736081833046514,0.9576658103126586,0.0004995837495787996,0.9520693384942899,10,False
585,0.2793987812961276,0.05,1.1377560035268115,0.3674523294399768,1.0,0.4566091283604761,0.379198079977665,0.9599452090939548,0.0004995837495787996,0.9520693384942899,10,False
586,0.2793987812961276,0.05,1.1395012310797386,0.36865687865856306,1.0,0.45786524241174187,0.3810413643709578,0.9622246078752509,0.0004995837495787996,0.9520693384942899,10,False
587,0.2793987812961276,0.05,1.1275437857251234,0.370278809879241,1.0,0.4591257990831657,0.38289275842035403,0.964504006656547,0.0004995837495787996,0.9520693384942899,10,False
588,0.2793987812961276,0.05,1.139641044759713,0.3713079611925797,1.0,0.4603897985535847,0.3847492982263169,0.9667834054378431,0.0004995837495787996,0.9520693384942899,10,False
589,0.2793987812961276,0.05,1.1401671618447777,0.3723511429651749,1.0,0.4616572716754586,0.3866110539411428,0.9690628042191393,0.0004995837495787996,0.9520693384942899,10,False
590,0.2793987812961276,0.05,1.1353231219792776,0.37326987007839885,1.0,0.4629280136772523,0.3884774032915348,0.9713422030004354,0.0004995837495787996,0.9520693384942899,10,False
591,0.2793987812961276,0.05,1.132366517422196,0.3738811174060603,1.0,0.4642015074958485,0.3903468088785651,0.9736216017817315,0.0004995837495787996,0.9520693384942899,10,False
592,0.2793987812961276,0.05,1.1388938743125354,0.3751066496729169,1.0,0.46547880418086973,0.3922223421269297,0.9759010005630276,0.0004995837495787996,0.9520693384942899,10,False
593,0.2793987812961276,0.05,1.1353751364922364,0.376967938381571,1.0,0.46676099323556736,0.3941071818188375,0.9781803993443238,0.0004995837495787996,0.9520693384942899,10,False
594,0.2793987812961276,0.05,1.134251700923435,0.3783297748897737,1.0,0.4680472352294683,0.3959988306932864,0.9804597981256199,0.0004995837495787996,0.9520693384942899,10,False
595,0.2793987812961276,0.05,1.1383598372180792,0.3805503222972895,1.0,0.46933899680098884,0.39790158230477285,0.982739196906916,0.0004995837495787996,0.9520693384942899,10,False
596,0.2793987812961276,0.05,1.1344551889089713,0.3821759921053892,1.0,0.47063527899749047,0.3998124622652998,0.9850185956882122,0.0004995837495787996,0.9520693384942899,10,False
597,0.2793987812961276,0.05,1.1337135986777553,0.38408708924105106,1.0,0.4719365746209998,0.40173289771150505,0.9872979944695083,0.0004995837495787996,0.9520693384942899,10,False
598,0.2793987812961276,0.05,1.1279231582399554,0.3858841236907001,1.0,0.4732427003378989,0.4036623183299586,0.9895773932508044,0.0004995837495787996,0.9520693384942899,10,False
599,0.2793987812961276,0.05,1.13960153118075,0.38757758135424225,1.0,0.4745534906547802,0.40560020623672977,0.9918567920321005,0.0004995837495787996,0.9520693384942899,10,False
600,0.2793987812961276,0.05,1.1422722518922652,0.38956052125049134,1.0,0.4758694441453991,0.4075480088429822,0.9941361908133967,0.0004995837495787996,0.9520693384942899,10,False
601,0.2793987812961276,0.05,1.1283081837884543,0.3907259021636793,1.0,0.4771891908222524,0.4095016383538006,0.9964155895946928,0.0004995837495787996,0.9520693384942899,10,False
602,0.2793987812961276,0.05,1.1358915387743944,0.39195289996914445,1.0,0.47851284271527783,0.4114614028536463,0.9986949883759889,0.0004995837495787996,0.9520693384942899,10,False
603,0.2793987812961276,0.05,1.1350465450695304,0.392642535900921,1.0,0.4798395005882962,0.4134246155331509,1.0,0.0004995837495787996,0.9520693384942899,10,False
604,0.2793987812961276,0.05,1.13662653717202,0.39468695737165455,1.0,0.4811714578721514,0.4153980503200092,1.0,0.0004995837495787996,0.9520693384942899,10,False
605,0.2793987812961276,0.05,1.1375203856357339,0.39533822923708434,1.0,0.4825063748557214,0.41737474146619463,1.0,0.0004995837495787996,0.9520693384942899,10,False
606,0.2793987812961276,0.05,1.140250087386261,0.39677950087910313,1.0,0.48384559064667426,0.41935863897059017,1.0,0.0004995837495787996,0.9520693384942899,10,False
607,0.2793987812961276,0.05,1.132785273065088,0.3980294378411995,1.0,0.485188791630178,0.42134878615979615,1.0,0.0004995837495787996,0.9520693384942899,10,False
