t,Φ,λ,ΔS,ΔC,Depth
434,0.003385141562707921,4.296532428640475e-05,1.1481112270909053,3.462727450211003e-05,0.9759026501245924
435,0.003351290147080841,8.550106044954125e-05,1.0533727760805573,8.684320536056153e-06,0.9759052295521388
436,0.0033177772456100324,0.00012761150243658254,1.0873432085694659,8.597540516232845e-06,0.9759077829506817
437,0.003284599473153932,0.0001693009013126706,1.0452870204003597,8.511626419987605e-06,0.9759103105851954
438,0.003251753478422393,0.00021057346568803076,1.0325587851607494,8.426569643821009e-06,0.9759128127179111
439,0.003219235943638169,0.00025143336214086565,1.0853622138312662,8.342361668611017e-06,0.9759152896083456
440,0.0031870435842017873,4.045135349520371e-05,1.134849105887886,0.00024317436808204366,0.9759177415133312
441,0.0031551731483597696,8.049824779893637e-05,1.0923227601200585,8.176458461715136e-06,0.9759201686870432
442,0.0031236214168761716,0.00012014472588909949,1.0028154757231766,8.094746606565357e-06,0.9759225713810291
443,0.00309238520270741,0.00015939479036175124,1.0520589221381016,8.013850303889656e-06,0.9759249498442362
444,0.003061461350680336,3.885761347175006e-05,1.1838103923364587,0.00015146102891707477,0.9759273043230394
445,0.0030308467371735325,3.846908550642273e-05,1.138180701609492,3.100314147213082e-05,0.9759296350612688
446,0.0030005382698017964,3.8084441390104374e-05,1.09997933139756,3.0693111488054505e-05,0.9759319423002364
447,0.002970532887103778,7.578808371689914e-05,1.0432022014694196,7.69825962877637e-06,0.975934226278763
448,0.0029408275582327413,3.732664990719178e-05,1.1550891053159895,6.816676268074423e-05,0.9759364872332048
449,0.0029114192826504137,3.695342610486189e-05,1.1253453414592547,2.9781499384657316e-05,0.9759387253974795
450,0.00288230508982391,7.353735937730966e-05,1.0232271010964955,7.469740445944107e-06,0.9759409410030921
451,0.00285348203892567,3.621813413791298e-05,1.1158189545635733,6.6142276137637e-05,0.9759431342791608
452,0.0028249472185364138,3.5855991800822806e-05,1.1139374973531626,2.889696272634617e-05,0.9759453054524417
453,0.0027966977463510494,3.5497469728661616e-05,1.1000181216016602,2.860799425752564e-05,0.9759474547473547
454,0.0027687307688875388,7.06400014818474e-05,0.9931323766504478,7.175554289675246e-06,0.9759495823860072
455,0.0027410434611986633,3.479114206681233e-05,1.1630239035371757,6.353616710391046e-05,0.9759516885882196
456,0.0027136330265866778,6.923440728585493e-05,1.0126092746007371,7.032830607056791e-06,0.9759537735715488
457,0.0026864966963208096,0.00010333327339877586,1.048252341048208,6.962535847053041e-06,0.9759558375513125
458,0.0026596317293576025,3.3757910001527686e-05,1.2140532507788515,9.644033036045529e-05,0.9759578807406128
459,0.002633035412064026,3.3420362484506775e-05,1.140818053079566,2.6933864810597518e-05,0.9759599033503593
460,0.0026067050579433853,3.308618950462675e-05,1.1007997811016679,2.666452710052081e-05,0.9759619055892927
461,0.002580638007363952,3.275535734437578e-05,1.1591382969278123,2.6397882739684353e-05,0.9759638876640075
462,0.0025548316272903126,6.518318996696551e-05,1.0673546008518575,6.621452548950628e-06,0.9759658497789744
463,0.0025292833110174087,3.210358229111325e-05,1.1248810521332735,5.862792394875638e-05,0.9759677921365633
464,0.0025039904779072344,3.178257363149354e-05,1.1172567905684552,2.561384176979391e-05,0.9759697149370645
465,0.0024789505731281627,6.324734788320003e-05,1.0370054527113337,6.424869472634615e-06,0.9759716183787118
466,0.002454161067396881,3.115015208291482e-05,1.1207005088889033,5.6886701531566695e-05,0.975973502657703
467,0.002429619456722912,3.083867537625794e-05,1.115759713592023,2.4853087380625766e-05,0.9759753679682222
468,0.0024053232621556835,6.136898807593135e-05,1.0920146635248211,6.234118132444726e-06,0.9759772145024602
469,0.0023812700295341264,9.159402101068076e-05,1.0618790390024087,6.171800313192147e-06,0.9759790424506364
470,0.002357457329238785,2.992280527360812e-05,1.1105304506205689,8.54839160324139e-05,0.9759808520010184
471,0.0023338827559463973,2.9623599215819756e-05,1.101846907959012,2.3873779350176184e-05,0.9759826433399433
472,0.002310543928386933,2.9327384565346743e-05,1.1521301869652454,2.3635042209937517e-05,0.975984416651838
473,0.0022874384891030638,5.836151599286476e-05,1.070955742871568,5.928692143648915e-06,0.9759861721192387
474,0.0022645641042120333,2.8743810206032997e-05,1.165123638614019,5.249209067786226e-05,0.9759879099228109
475,0.002241918463169913,2.845639159999496e-05,1.114254816425026,2.2933059648158095e-05,0.9759896302413695
476,0.0022194992785382135,5.662823820096861e-05,1.0672878510575994,5.752661969274028e-06,0.9759913332518977
477,0.0021973042857528317,8.451838469106528e-05,1.001517422712226,5.695153704715194e-06,0.9759930191295658
478,0.0021753312428953032,0.00011212964752623493,1.0531743466165586,5.638219977640788e-06,0.9759946880477515
479,0.00215357793046635,2.7335167487824474e-05,1.1184825373817786,0.00010654779246736324,0.9759963401780573
480,0.0021320421511616867,5.4397000068520345e-05,1.0719056844122763,5.526053276032079e-06,0.9759979756903295
481,0.00211072172965007,8.118823059314596e-05,1.0487780133752749,5.470809013008969e-06,0.9759995947526774
482,0.002089614512353569,0.00010771156459904026,1.0402403043442734,5.416116709393293e-06,0.9760011975314897
483,0.002068718367230033,2.6258115983480437e-05,1.1029534418637017,0.00010234959373909549,0.9760027841914545
484,0.002048031183557733,2.5995549686346483e-05,1.1524817362411268,2.0949749969434352e-05,0.9760043548955752
485,0.0020275508717221558,5.173115829709818e-05,1.0800766692577348,5.255296775174764e-06,0.9760059098051895
486,0.002007275363004934,2.5478266517591412e-05,1.1974217630979762,4.652840049672877e-05,0.9760074490799863
487,0.0019872026093748847,5.070176394735404e-05,1.0623275373277632,5.150743799713434e-06,0.9760089728780221
488,0.001967330583281136,7.56730395769096e-05,1.028399164143609,5.099249535806677e-06,0.9760104813557398
489,0.0019476572774483247,0.00010039461523298052,1.0683437601428247,5.048269823259774e-06,0.9760119746679834
490,0.0019281807046738415,0.00012486898753564317,1.0744661255778167,4.997799528179414e-06,0.9760134529680163
491,0.0019088988976271027,2.422964061440606e-05,1.1026866886371556,0.00011992115396797579,0.9760149164075373
492,0.0018898099086508318,2.3987355885590768e-05,1.1480703998549708,1.9331273705086192e-05,0.9760163651366964
493,0.0018709118095643232,4.773484954282934e-05,1.0497848880135001,4.849394570729951e-06,0.9760177993041115
494,0.0018522026914686805,2.3510029714645726e-05,1.105738374306445,4.293393792382627e-05,0.9760192190568839
495,0.0018336806645539929,4.6784969799595316e-05,1.0541191219682688,4.752913170261858e-06,0.9760206245406146
496,0.0018153438579084533,6.982717083431458e-05,1.0686360116937386,4.705394389179765e-06,0.9760220158994192
497,0.0017971904193293687,2.281178906757022e-05,1.202584726885066,6.516882034582902e-05,0.976023393275944
498,0.001779218515136075,4.539546998937239e-05,1.0482741916449243,4.6117767285086195e-06,0.976024756811381
499,0.001761426329984714,6.77533235574331e-05,1.0451835686314368,4.565668416699588e-06,0.9760261066454826
500,0.001743812066684867,2.2134284207021875e-05,1.125371244448657,6.323330265025815e-05,0.9760274429165774
501,0.0017263739460180183,4.4047234474121455e-05,1.047767885169194,4.47482960025088e-06,0.9760287657615843
502,0.0017091102065578386,6.574106387629735e-05,1.0593496926550288,4.430089941996054e-06,0.9760300753160269
503,0.0016920191044922596,8.721796336565106e-05,1.0632458064539112,4.385797423774778e-06,0.9760313717140491
504,0.0016750989134473367,2.1262138626731605e-05,1.0998792111117572,8.287601578384229e-05,0.9760326550884282
505,0.001658347924312864,4.231166375793253e-05,1.081139103670887,4.29853599672814e-06,0.9760339255705895
506,0.0016417644450697352,6.315070129419702e-05,1.0445261779694037,4.255558293135781e-06,0.9760351832906208
507,0.0016253468006190376,8.378135588407406e-05,1.0804024324726653,4.2130101391793e-06,0.9760364283772851
508,0.0016090933326128472,0.00010420571113638105,1.0500719805825873,4.170887246116809e-06,0.9760376609580356
509,0.001593002399286719,0.0001244258298304006,1.0578817021331073,4.129185367891244e-06,0.9760388811590283
510,0.0015770723752938519,0.0001444437541239812,1.0342107590124776,4.087900300713378e-06,0.9760400891051358
511,0.0015613016515409134,0.0001642615057595627,1.097625828397031,4.047027882643104e-06,0.9760412849199607
512,0.0015456886350255037,0.00018388108626814708,1.025592004794675,4.00656399317462e-06,0.9760424687258485
513,0.0015302317486752487,1.9423390903088145e-05,1.189217300812305,0.00017991458171531392,0.9760436406439006
514,0.0015149294311884965,1.922916300951399e-05,1.1136774638397502,1.549654538032623e-05,0.9760448007939871
515,0.0014997801368766116,1.9036877216211588e-05,1.1375703072256136,1.534158010518729e-05,0.9760459492947599
516,0.0014847823355078453,3.788339132369624e-05,1.0782793810153264,3.8487127387181776e-06,0.9760470862636648
517,0.0014699345121527666,1.8658054461636278e-05,1.144071163793479,3.407316021713852e-05,0.9760482118169541
518,0.0014552351670312391,1.84714792490336e-05,1.1392005493296822,1.4885920334130158e-05,0.9760493260696992
519,0.001440682815360927,3.6758248879225296e-05,1.0870182940151905,3.734417959879409e-06,0.9760504291358023
520,0.0014262759872073177,1.8103906953876532e-05,1.1264102948990755,3.306117007895789e-05,0.9760515211280089
521,0.0014120132273352443,1.7922872755226686e-05,1.1365717645571407,1.444379407072329e-05,0.9760526021579192
522,0.0013978930950618916,3.566652150912052e-05,1.0969533795271496,3.623516480541185e-06,0.9760536723360007
523,0.001383914164111273,1.7566216852201588e-05,1.1750107740591669,3.2079235607537565e-05,0.976054731771599
524,0.0013700750224701602,3.4956775985524313e-05,1.0961525798091385,3.551417492209932e-06,0.9760557805729497
525,0.0013563742722454586,5.2173433844998775e-05,1.0710512065582598,3.515907634772837e-06,0.9760568188471904
526,0.001342810529523004,6.921792931513045e-05,1.0507653770180145,3.4807527476770576e-06,0.976057846700371
527,0.0013293824242277738,1.6874054580257938e-05,1.1324740461517577,6.57719800301027e-05,0.9760588642374655
528,0.0013160885999854964,1.670531797855406e-05,1.1184795718877403,1.3462560843981392e-05,0.9760598715623827
529,0.0013029277139856412,1.6538268625724085e-05,1.137379435381231,1.3327935352685106e-05,0.9760608687779782
530,0.0012898984368457846,1.6372889652758508e-05,1.1297612902133631,1.3194656112822068e-05,0.9760618559860633
531,0.0012769994524773269,3.258205401199311e-05,1.058402039637017,3.3101799907769153e-06,0.9760628332874178
532,0.0012642294579525534,1.6047076211633583e-05,1.2236420179187326,2.930497232513313e-05,0.9760638007817992
533,0.001251587163373028,1.5886608841674566e-05,1.1547967687029503,1.2802761949484319e-05,0.9760647585679538
534,0.0012390712917392979,1.5727746044665105e-05,1.1263278917923887,1.2674734430739593e-05,0.9760657067436268
535,0.0012266805788219049,3.129821782253315e-05,1.0480835929402366,3.179758860474965e-06,0.976066645405573
536,0.0012144137730336858,1.541477015888474e-05,1.2108820556587174,2.8150253451867573e-05,0.9760675746495664
537,0.001202269635303349,1.526062546405431e-05,1.1132143637995244,1.2298282425167234e-05,0.9760684945704108
538,0.0011902469389503153,1.5108022126868798e-05,1.1156055797199065,1.2175299690219158e-05,0.9760694052619495
539,0.0011783444695608121,3.0064966863272925e-05,1.0394911877214437,3.0544753469008944e-06,0.976070306817075
540,0.0011665610248652038,4.487234489903963e-05,1.0865701905894305,3.0239333401586334e-06,0.9760711993277391
541,0.001154895414616552,5.9531651819595054e-05,1.0873311506383205,2.9936966719035056e-06,0.9760720828849622
542,0.0011433464604703866,1.451271643733902e-05,1.184560569799654,5.6567889528421397e-05,0.9760729575788433
543,0.0011319129958656826,2.8880308219487606e-05,1.071555273231092,2.9341271774445832e-06,0.9760738234985689
544,0.0011205938659070256,1.422391829898506e-05,1.113621674423595,2.59755198791596e-05,0.9760746807324225
545,0.0011093879272479554,2.8305599777326696e-05,1.0476119062904345,2.8757428192714273e-06,0.9760755293677945
546,0.0010982940479754757,1.3940866955740823e-05,1.1996116495999576,2.5458612094065658e-05,0.9760763694911904
547,0.001087311107495721,2.7742327466026944e-05,1.0527480991261309,2.8185200305315752e-06,0.9760772011882402
548,0.0010764379964207638,1.3663448063228097e-05,1.1706962701081858,2.4951990477756073e-05,0.9760780245437075
549,0.0010656736164565564,1.3526815676544761e-05,1.120662812633817,1.0901012350890719e-05,0.9760788396414986
550,0.0010550168802919908,2.6918365228080833e-05,1.0494352442832429,2.734813386970304e-06,0.9760796465646705
551,0.0010444667114890708,1.3257636027432431e-05,1.174396607930253,2.421089800356841e-05,0.9760804453954404
552,0.0010340220443741802,2.638269760744953e-05,1.0849163922925913,2.680394465126709e-06,0.9760812362151938
553,0.0010236818239304387,1.299381282026226e-05,1.1521255879334626,2.37291052309289e-05,0.9760820191044932
554,0.0010134450056911337,2.585768931324098e-05,1.0180103380810217,2.6270582536738578e-06,0.9760827941430864
555,0.0010033105556342225,1.2735239475479055e-05,1.1489378386229274,2.3256899894673246e-05,0.9760835614099149
556,0.0009932774500778804,1.2607888776254109e-05,1.1288994752672656,1.0160456255566908e-05,0.9760843209831223
557,0.0009833446755771016,2.5089700309916722e-05,1.0090567456230035,2.5490370328836148e-06,0.9760850729400619
558,0.0009735112288213304,1.2356995014633929e-05,1.1206385253917899,2.2566152051053945e-05,0.9760858173573056
559,0.0009637761165331172,1.223342661338371e-05,1.129005207189591,9.858680689463412e-06,0.9760865543106511
560,0.000954138355367786,2.434452046352605e-05,1.0621664261124348,2.4733326848112467e-06,0.9760872838751302
561,0.000944596971814108,3.633450483342213e-05,1.0824404461935615,2.4486008162181213e-06,0.9760880061250168
562,0.000935151002095967,4.8204590774562884e-05,1.0185453276271081,2.4241162229997597e-06,0.976088721133834
563,0.0009257994920750073,5.9955977229210724e-05,1.080694159859166,2.399876433687928e-06,0.9760894289743625
564,0.0009165414971542573,7.158985115145362e-05,1.0561491887850074,2.3758790014928935e-06,0.9760901297186475
565,0.0009073760821827147,8.310738762704976e-05,1.0715592707584627,2.352121504053733e-06,0.9760908234380069
566,0.0008983023213608875,1.1402362365025158e-05,1.1084063276704563,8.077878608385197e-05,0.9760915102030379
567,0.0008893192981472786,2.2690702323334568e-05,1.0243204078859263,2.305316744700644e-06,0.9760921900836252
568,0.0008804261051658059,3.3866160062851297e-05,1.0088648021507898,2.2822647580439826e-06,0.9760928631489477
569,0.0008716218441141477,4.492986437069269e-05,1.0353332847357593,2.2594432561831752e-06,0.9760935294674857
570,0.0008629056256730063,5.588293274714653e-05,1.0697492463532885,2.2368499353124212e-06,0.9760941891070285
571,0.0008542765694162762,6.672647151850844e-05,1.0573198653064706,2.2144825146318227e-06,0.9760948421346807
572,0.0008457338037221135,7.746157594879175e-05,1.0576453426670522,2.1923387361205693e-06,0.9760954886168698
573,0.0008372764656848923,8.808933035032118e-05,1.0306633065333959,2.1704163643082803e-06,0.9760961286193529
574,0.0008289037010280433,1.0521477842900337e-05,1.1486241001440973,8.594061716426984e-05,0.9760967622072236
575,0.000820614664017763,2.0937741863490967e-05,1.0595994422139225,2.1272270103102776e-06,0.9760973894449183
576,0.0008124085173775853,1.0312102308106374e-05,1.1216079974786208,1.883178619556229e-05,0.9760980103962238
577,0.0008042844322038094,1.0208982185192747e-05,1.1544770059633815,8.227205296689561e-06,0.9760986251242827
578,0.0007962415878817714,0.005020315875421965,0.9834711305570045,0.005002064048914735,0.976099233691601
579,0.0007882791720029537,0.005030321700573859,1.0771942051345325,2.0434092730765505e-06,0.9760998361600544
580,0.000780396380282924,0.005040227468296554,1.0316780710643958,2.0229760026649335e-06,0.976100432590894
581,0.000772592416480095,0.005050034179139916,1.0821515367713244,2.0027470405328124e-06,0.9761010230447534
582,0.0007648664923152938,0.005059742823649041,1.0903013041962404,1.9827203443243194e-06,0.976101607581655
583,0.0007572178273921409,9.611558815236423e-06,1.1619090820919384,0.005057779929756957,0.9761021862610153
584,0.0007496456491182196,9.515443955974972e-06,1.1655515647185928,7.668293133182829e-06,0.9761027591416525
585,0.0007421491926270375,9.420290223657377e-06,1.1523271439721896,7.5916102234997035e-06,0.9761033262817911
586,0.000734727700700767,9.326088007657189e-06,1.1925331278843487,7.51569414227072e-06,0.9761038877390689
587,0.0007273804236937591,9.232827793435124e-06,1.1957804177404385,7.4405372212299e-06,0.9761044435705429
588,0.0007201066194568218,1.8373327955013886e-05,1.0283003952509486,1.866695924641372e-06,0.9761049938326947
589,0.0007129055532622534,9.049095786851831e-06,1.1739958760353433,1.6525298362730337e-05,0.9761055385814366
590,0.000705776497729631,8.958605437252964e-06,1.1294728291254919,7.219545882221302e-06,0.9761060778721176
591,0.0006987187327523346,1.7827625410336865e-05,1.0450291277948882,1.8112549957875063e-06,0.9761066117595288
592,0.0006917315454248113,8.78033034602691e-06,1.1550033217798015,1.603448239183324e-05,0.9761071402979093
593,0.000684814229970563,1.7472857944258434e-05,1.015867439868047,1.7752121439832368e-06,0.9761076635409518
594,0.0006779660876708575,2.6078460805668746e-05,1.0057684940583187,1.7574605617046764e-06,0.9761081815418076
595,0.0006711864267941489,3.4598008161612455e-05,1.0202241402518923,1.7398864792352378e-06,0.9761086943530929
596,0.0006644745625262073,8.434352389993787e-06,1.1266484723607786,3.287552003956027e-05,0.9761092020268939
597,0.0006578298169009454,8.35000935862687e-06,1.1437801716789975,6.729088656628828e-06,0.976109704614772
598,0.0006512515187319358,1.6616519101571784e-05,1.0551921351362725,1.6882115739352528e-06,0.9761102021677693
599,0.0006447390035446165,2.4800364210797344e-05,1.0584342584187814,1.6713299219062736e-06,0.9761106947364139
600,0.0006382916135091704,8.102007108070762e-06,1.101083030137279,2.314574713817275e-05,0.9761111823707249
601,0.0006319086973740787,0.0050161229945816345,0.9855665461796027,0.005001638071338472,0.9761116651202179
602,0.0006255896104003379,7.940778022435506e-06,1.1805897093988278,0.0050145013035329394,0.9761121430339097
603,0.0006193337142963344,1.580214867567232e-05,1.0724707769016735,1.6054745492333601e-06,0.9761126161603239
604,0.0006131403771533712,2.3584906021194575e-05,1.0416403486351433,1.5894202025590288e-06,0.9761130845474952
605,0.0006070089733818374,7.704930159039562e-06,1.117390500454149,2.20113796336888e-05,0.9761135482429749
606,0.000600938883648019,1.5332811391967796e-05,1.0550002998837418,1.5577914991097555e-06,0.9761140072938357
607,0.0005949294948115388,2.2884414176893726e-05,1.0779696798871081,1.5422139484457583e-06,0.9761144617466763
608,0.0005889801998634234,7.47608711058278e-06,1.1443513649989858,2.1357622014426354e-05,0.9761149116476264
609,0.0005830903978647892,7.401326582483587e-06,1.118082525263506,5.964562526733432e-06,0.9761153570423518
610,0.0005772594938861413,7.327313649477757e-06,1.1227098930912685,5.9049169116537435e-06,0.976115797976058
611,0.0005714868989472799,7.254040835916936e-06,1.1474319039541034,5.8458677524222e-06,0.9761162344934962
612,0.000565772029957807,7.181500740900269e-06,1.1097676446303317,5.787409084489527e-06,0.9761166666389671
613,0.0005601143096582291,7.109686037527192e-06,1.141175702581073,5.729535002951011e-06,0.9761170944563256
614,0.0005545131665616467,7.038589472157683e-06,1.1926879670059913,5.67223966195182e-06,0.9761175179889853
615,0.0005489680348960301,6.968203863679907e-06,1.0994393386396542,5.6155172740943735e-06,0.976117937279923
616,0.0005434783545470699,1.3866725966465097e-05,1.0968153427572915,1.4088417538248976e-06,0.9761183523716837
617,0.0005380435710015992,2.0696263117715305e-05,1.0872278671716609,1.394753605779499e-06,0.9761187633063834
618,0.0005326631352915832,6.761242041226378e-06,1.162360969542895,1.931545678650489e-05,0.9761191701257153
619,0.0005273365039386674,6.6936298745363145e-06,1.1293731691974236,5.394243519605884e-06,0.976119572870953
620,0.0005220631388992807,6.626693821977354e-06,1.148461335243149,5.340301091945701e-06,0.9761199715829547
621,0.0005168425075102878,1.318712094460936e-05,1.019137641241699,1.3397957336391863e-06,0.9761203663021683
622,0.000511674082435185,1.9681944027794667e-05,1.0922955114305588,1.3263980080824994e-06,0.976120757068634
623,0.0005065573416108331,2.611181910504366e-05,1.0425902371472784,1.3131342528970675e-06,0.9761211439219903
624,0.0005014917681947248,6.365576544692426e-06,1.1394124142107707,2.4811815976459486e-05,0.9761215269014766
625,0.0004964768505127775,6.301920990980197e-06,1.194127313474521,5.0785732356595096e-06,0.9761219060459376
626,0.0004915120820076497,6.238901986516362e-06,1.1266307545091077,5.027787509591613e-06,0.9761222813938281
627,0.0004865969611875733,1.241541515251158e-05,1.096976512434928,1.26139234591868e-06,0.9761226529832154
628,0.00048173099157569757,6.114748227758573e-06,1.1004929187585863,1.1166636536628699e-05,0.976123020851785
629,0.00047691368165994055,1.2168349160918005e-05,1.0789775007763605,1.236291017402396e-06,0.9761233850368428
630,0.00047214454484334104,1.8161414266850056e-05,1.0949900624546023,1.2239282893326212e-06,0.9761237455753201
631,0.0004674230993949077,5.933134631568264e-06,1.1127518544087394,1.6949725083715173e-05,0.9761241025037769
632,0.00046274886840095864,5.873803456700089e-06,1.1381980996339074,4.733562168817232e-06,0.9761244558584056
633,0.0004581213797169491,5.8150655884884345e-06,1.1275254824832177,4.686226552221213e-06,0.976124805675035
634,0.0004535401659197796,5.756915094017981e-06,1.1079012272084325,4.639364291639952e-06,0.9761251519891336
635,0.00044900476426058166,1.1456261193716043e-05,1.0702520499966217,1.1639444405001326e-06,0.9761254948358139
636,0.000444514716617976,5.642352790669566e-06,1.2380824049267778,1.0303956045652123e-05,0.976125834249835
637,0.0004400695694517961,5.585929410217743e-06,1.143255290872997,4.501570546631712e-06,0.976126170265607
638,0.0004356688737572782,5.530070259190882e-06,1.1468121408640102,4.456554845544793e-06,0.9761265029171943
639,0.00043131218501970544,5.474769695424813e-06,1.1141549597728369,4.41198930133883e-06,0.9761268322383186
640,0.00042699906316950837,1.0894791828597951e-05,1.056562430252202,1.106900282976111e-06,0.9761271582623635
641,0.00042272907253781337,1.6260613871141135e-05,1.0897951451962966,1.095831410848156e-06,0.9761274810223766
642,0.0004185017818124352,2.1572777820078694e-05,1.090146831643212,1.0848732235593708e-06,0.9761278005510736
643,0.00041431676399431076,2.6831820252580005e-05,1.0272198222009143,1.0740246143768855e-06,0.9761281168808419
644,0.00041017359635436764,5.206452127574629e-06,1.1279840056849657,2.576853576494848e-05,0.9761284300437431
645,0.00040607186039082405,1.0360839849725596e-05,1.050953927107196,1.0526517586073461e-06,0.9761287400715168
646,0.0004020111417869158,1.546368380706622e-05,1.0581501899557033,1.0421253534323677e-06,0.9761290469955842
647,0.0003979910303690466,5.051815626839654e-06,1.1451739348817644,1.44319795980957e-05,0.9761293508470505
648,0.00039401112006535614,1.0053113203243791e-05,1.0920437373513843,1.0213872727136562e-06,0.9761296516567086
649,0.0003900710088647026,1.5004397906573427e-05,1.0941493587007285,1.0111735026760741e-06,0.9761299494550422
650,0.00038617029877605557,4.901771955935897e-06,1.1000967958389716,1.4003336039284569e-05,0.9761302442722286
651,0.00038230859578829493,4.852754333056703e-06,1.1325906476251018,3.9107206106398255e-06,0.9761305361381425
652,0.00037848550983041206,4.804226883534805e-06,1.1921105095608584,3.871613407404749e-06,0.9761308250823583
653,0.0003747006547321079,4.756184705721915e-06,1.1415735831518035,3.832897276117068e-06,0.9761311111341533
654,0.0003709536481847869,9.464807652705612e-06,1.0790362436809693,9.616163996627094e-07,0.9761313943225113
655,0.000367244111702939,4.661536803209701e-06,1.0997427001490505,8.512807331343775e-06,0.9761316746761245
656,0.0003635716705859095,4.614921518328192e-06,1.1197895930692143,3.7190564019110917e-06,0.9761319522233973
657,0.00035993595388005044,4.568772383825842e-06,1.174356917890469,3.681865840361384e-06,0.9761322269924493
658,0.00035633659434125,4.523084738272215e-06,1.1077975677579686,3.645047184354063e-06,0.976132499011117
659,0.0003527732283978374,9.000938705121208e-06,1.0603381613006024,9.144880234364123e-07,0.976132768306958
660,0.00034924549611385907,1.3434014206005137e-05,1.0906068456328333,9.053432169055719e-07,0.9761330349072531
661,0.00034575304115272047,4.388744817389452e-06,1.1215748486945618,1.2537724349754296e-05,0.9761332988390095
662,0.00034229551074119326,4.344857438605871e-06,1.1315532994684423,3.501417790310749e-06,0.9761335601289627
663,0.00033887255563378127,4.3014089315491665e-06,1.1146321926266747,3.4664036144687075e-06,0.9761338188035804
664,0.0003354838300774435,8.559803839112446e-06,1.0704268368511896,8.696693512255096e-07,0.9761340748890643
665,0.00033212899177666904,4.215811021876898e-06,1.1100694420949513,7.698831118010019e-06,0.9761343284113536
666,0.0003288077018589024,4.1736529731646555e-06,1.1246787936830194,3.363447966478895e-06,0.9761345793961265
667,0.00032551962484031336,4.131916503112733e-06,1.1518896032132822,3.3298134886409732e-06,0.976134827868804
668,0.0003222644285919101,4.090597395988781e-06,1.212755922588396,3.2965153555271506e-06,0.9761350738545517
669,0.0003190417843059911,8.140288874204947e-06,1.0095809633407036,8.270471922971188e-07,0.9761353173782827
670,0.00031585136646293115,4.009194617952462e-06,1.1005660350073565,7.321512099312411e-06,0.9761355584646603
671,0.00031269285279830186,7.978297342624607e-06,1.0693503769616988,8.10589060042837e-07,0.9761357971381
672,0.00030956592427031884,3.929411748753468e-06,1.1378846607221587,7.175814121854131e-06,0.9761360334227726
673,0.0003064702650276156,3.890117681069486e-06,1.195711804690752,3.134953310387242e-06,0.9761362673426061
674,0.00030340556237733955,3.8512165525831275e-06,1.1248633445043303,3.103603778762407e-06,0.9761364989212886
675,0.00030037150675356615,7.663920986529481e-06,1.0718041582298383,7.786488101729576e-07,0.9761367281822706
676,0.0002973677916860304,3.774577435103295e-06,1.1305509476854239,6.893058618961901e-06,0.9761369551487671
677,0.0002943941137691701,3.736831704897378e-06,1.1022129675590853,3.0114236470662418e-06,0.9761371798437602
678,0.0002914501726314785,3.6994634306823664e-06,1.1891702279442726,2.9813094119066227e-06,0.9761374022900017
679,0.00028853567090516365,7.3619322686196626e-06,1.0185874397812187,7.479671116224457e-07,0.9761376225100149
680,0.00028565031419611203,1.098777645850491e-05,1.0687882761954377,7.404874808336365e-07,0.9761378405260971
681,0.0002827938110541509,3.58958578711596e-06,1.1948214444455212,1.0254693813350102e-05,0.9761380563603224
682,0.00027996587294360935,7.143275754328139e-06,1.0938862230682898,7.257518566706491e-07,0.9761382700345427
683,0.0002771662142141732,1.0661428858707903e-05,1.0750108252183752,7.18494374943627e-07,0.9761384815703915
684,0.00027439455207203155,3.482971609081499e-06,1.1141051905240382,9.950119391768063e-06,0.9761386909892847
685,0.0002716506065513112,3.4481419276745396e-06,1.1480710441854396,2.778775202127309e-06,0.9761388983124238
686,0.0002689341004857981,3.4136605420515037e-06,1.1228559205484627,2.7509874511361435e-06,0.9761391035607976
687,0.0002662447594809401,6.793184511336654e-06,1.069196422918897,6.901829644271598e-07,0.976139306755184
688,0.0002635823118861307,3.345728761276599e-06,1.1704846872068895,6.109903344869467e-06,0.9761395079161529
689,0.0002609464887672694,0.005006658000265683,0.9855706591980522,0.005000676448385546,0.9761397070640679
690,0.0002583370238795967,0.005009937149084876,1.0498910931033862,6.696839315208092e-07,0.9761399042190883
691,0.0002557536536408008,3.2463573599453705e-06,1.12496775098085,0.005009274161963727,0.9761400994011711
692,0.0002531961171043927,3.213893814430403e-06,1.115547988657312,2.590000081923035e-06,0.9761402926300733
693,0.00025066415593334886,6.395648717966849e-06,1.049789824346763,6.49793732492574e-07,0.9761404839253539
694,0.0002481575143740153,3.1499373809420677e-06,1.1940312001331814,5.75235289635833e-06,0.9761406733063756
695,0.00024567593923027515,3.118438032788308e-06,1.137531850050137,2.5130744918939302e-06,0.9761408607923068
696,0.00024321917983797243,6.205691710142396e-06,1.0281706699353839,6.304942850513646e-07,0.9761410464021241
697,0.00024078698803959268,3.056381164734844e-06,1.1235526490642866,5.581502343787281e-06,0.9761412301546135
698,0.0002383791181591968,3.0258173765243852e-06,1.1115052600547901,2.4384336686063485e-06,0.9761414120683728
699,0.00023599532697760482,6.021376602024318e-06,1.065914214420612,6.117680439079575e-07,0.9761415921618133
700,0.0002336353737078287,2.9656036553103e-06,1.2421917567531628,5.415726216490143e-06,0.9761417704531618
701,0.00023129901997075045,2.9359476401672e-06,1.166254114400672,2.3660097522213396e-06,0.976141946960462
